TOT_POP,ICU Beds_x,Population Aged 60+,anycondition_prevalence,anycondition_number,Obesity_prevalence,Obesity_number,Heart disease_prevalence,COPD_prevalence,COPD_number,diabetes_number,CKD_number,y
17824.0,0.0,4698.0,48.7,6854.0,36.7,5168.0,9.8,11.5,1618.0,1834.0,503.0,1382
5277.0,0.0,1436.0,51.4,2203.0,38.0,1627.0,10.7,11.1,476.0,679.0,170.0,457
8611.0,0.0,2148.0,53.4,3539.0,39.0,2583.0,10.2,11.6,770.0,1296.0,315.0,678
63626.0,8.0,14291.0,55.6,26793.0,41.6,20037.0,9.9,10.8,5188.0,8231.0,1993.0,4755
20067.0,0.0,4736.0,43.7,6875.0,36.7,5774.0,7.4,7.0,1102.0,1661.0,469.0,1161
21485.0,3.0,3264.0,48.7,7114.0,38.3,5596.0,7.4,7.2,1058.0,1997.0,472.0,1081
676061.0,105.0,109974.0,29.9,160832.0,24.0,129082.0,5.4,4.8,25934.0,59570.0,14524.0,29169
10234.0,0.0,2816.0,49.4,3905.0,36.4,2877.0,9.7,9.1,717.0,1193.0,301.0,767
326078.0,72.0,59425.0,22.0,58146.0,15.2,40147.0,4.6,4.4,11518.0,17331.0,6072.0,12104
9605.0,0.0,2454.0,31.2,2543.0,23.3,1901.0,6.0,5.6,453.0,680.0,223.0,492
2935.0,0.0,884.0,42.4,925.0,30.5,665.0,8.9,6.8,148.0,245.0,74.0,194
15650.0,0.0,2900.0,49.5,6085.0,38.4,4724.0,7.6,7.1,873.0,1673.0,405.0,941
42446.0,5.0,7785.0,43.9,14817.0,34.7,11707.0,6.9,7.1,2403.0,3559.0,959.0,2342
223499.0,41.0,36810.0,43.1,68964.0,33.4,53397.0,7.1,7.4,11833.0,18934.0,4963.0,11389
46721.0,8.0,6771.0,48.2,16508.0,35.1,12033.0,7.7,9.5,3242.0,4427.0,1098.0,2637
38165.0,8.0,9084.0,52.5,15439.0,41.5,12214.0,8.1,9.2,2699.0,3618.0,894.0,2390
13139.0,0.0,2934.0,57.1,5857.0,41.5,4259.0,10.4,13.0,1330.0,1483.0,379.0,1072
6488.0,0.0,2059.0,48.4,2438.0,38.7,1949.0,9.1,8.3,419.0,595.0,179.0,461
30444.0,18.0,8707.0,43.3,10292.0,35.4,8414.0,8.3,6.9,1632.0,2680.0,805.0,1970
17607.0,0.0,4296.0,44.3,6015.0,30.8,4180.0,7.8,8.8,1192.0,1469.0,406.0,1062
10949.0,0.0,2703.0,54.0,4521.0,39.7,3325.0,10.5,11.0,920.0,1231.0,320.0,876
4292.0,0.0,1200.0,49.8,1814.0,33.2,1209.0,11.6,11.9,432.0,566.0,154.0,421
49421.0,0.0,10296.0,40.1,15433.0,31.4,12080.0,6.4,7.2,2786.0,3750.0,1037.0,2468
2841.0,0.0,1107.0,52.3,1204.0,39.5,909.0,11.5,10.9,250.0,369.0,99.0,265
8320.0,0.0,2373.0,50.7,3476.0,36.6,2512.0,10.1,11.4,779.0,946.0,257.0,697
201877.0,44.0,37874.0,43.1,63698.0,35.1,51905.0,6.5,6.3,9347.0,14832.0,4303.0,9649
10673.0,0.0,3014.0,49.5,4155.0,33.9,2845.0,10.6,11.1,928.0,1212.0,312.0,886
47491.0,0.0,13422.0,43.2,17129.0,32.8,13014.0,8.4,9.6,3812.0,4783.0,1296.0,3329
50293.0,13.0,11559.0,50.9,20622.0,42.2,17109.0,8.0,9.5,3857.0,5193.0,1311.0,3248
16347.0,6.0,3176.0,48.9,5788.0,38.1,4506.0,7.8,7.8,922.0,1330.0,388.0,920
56019.0,0.0,14526.0,50.0,21537.0,37.7,16248.0,9.5,9.6,4127.0,5855.0,1533.0,4100
4190.0,0.0,1353.0,44.0,1423.0,35.0,1130.0,8.8,7.8,252.0,374.0,111.0,284
19252.0,0.0,4266.0,50.3,7334.0,35.3,5149.0,9.9,11.9,1741.0,2257.0,575.0,1448
76737.0,19.0,26654.0,42.6,27160.0,30.4,19359.0,9.5,8.4,5342.0,8547.0,2441.0,6026
1432132.0,270.0,243010.0,43.7,470890.0,31.5,339394.0,7.3,7.5,80509.0,174126.0,43628.0,78363
14523.0,0.0,3928.0,44.9,5211.0,31.5,3657.0,8.8,9.7,1124.0,1468.0,392.0,1022
57900.0,12.0,11808.0,47.2,20070.0,36.9,15703.0,6.7,6.5,2769.0,5176.0,1332.0,2851
213413.0,34.0,80676.0,37.9,68684.0,25.0,45310.0,8.2,7.3,13144.0,18954.0,6034.0,14892
38346.0,5.0,8814.0,47.3,13979.0,36.1,10672.0,8.0,10.0,2943.0,3675.0,921.0,2365
423908.0,104.0,71392.0,50.5,149238.0,39.1,115484.0,8.7,7.3,21619.0,53095.0,12401.0,25838
679.0,0.0,262.0,42.3,227.0,31.1,167.0,10.1,8.7,47.0,72.0,21.0,54
211342.0,25.0,35521.0,41.6,65329.0,33.2,52166.0,6.4,6.9,10872.0,16846.0,4358.0,10037
17408.0,0.0,3649.0,64.1,8737.0,43.5,5927.0,13.0,16.8,2289.0,2604.0,594.0,1768
127915.0,0.0,16292.0,42.5,38923.0,33.5,30654.0,4.8,5.5,5047.0,7681.0,2066.0,4397
11735.0,0.0,4032.0,56.5,5329.0,42.8,4038.0,10.7,10.8,1019.0,1612.0,423.0,1010
6980.0,0.0,1925.0,41.7,2322.0,31.7,1763.0,8.5,6.7,371.0,610.0,181.0,474
85129.0,4.0,18308.0,41.0,27512.0,32.9,22099.0,6.6,6.5,4336.0,6169.0,1886.0,4466
2508.0,0.0,935.0,53.2,1045.0,39.4,774.0,11.5,11.1,218.0,321.0,83.0,227
602495.0,508.0,115716.0,44.4,212754.0,34.8,166803.0,6.3,7.4,35576.0,67471.0,17034.0,30044
601651.0,106.0,167321.0,38.2,174724.0,27.3,124871.0,8.3,7.8,35523.0,51657.0,14890.0,37986
67744.0,19.0,11458.0,42.9,22233.0,34.9,18071.0,5.8,5.2,2676.0,4312.0,1220.0,2981
13345.0,0.0,1915.0,36.3,3603.0,25.7,2551.0,5.3,5.7,568.0,945.0,239.0,529
13335.0,0.0,3354.0,55.1,5750.0,40.3,4205.0,10.7,11.4,1189.0,1632.0,410.0,1113
25439.0,6.0,5393.0,58.9,11803.0,47.4,9500.0,9.9,10.3,2071.0,3458.0,812.0,1993
106512.0,17.0,22798.0,50.1,40635.0,39.1,31733.0,7.9,8.5,6894.0,12023.0,3029.0,6410
266784.0,32.0,63495.0,38.9,83626.0,30.5,65591.0,6.7,6.7,14489.0,22006.0,5951.0,14446
264870.0,34.0,51450.0,41.3,85818.0,30.6,63513.0,6.5,7.5,15514.0,20169.0,5759.0,13591
16378.0,0.0,4103.0,54.3,6941.0,34.9,4458.0,10.4,11.8,1506.0,2214.0,518.0,1331
1503.0,0.0,421.0,45.3,509.0,34.7,390.0,8.6,7.7,87.0,140.0,38.0,97
514213.0,137.0,100264.0,42.5,168235.0,32.3,127859.0,6.7,6.8,26743.0,44747.0,11688.0,26440
39138.0,12.0,10621.0,47.8,14497.0,35.8,10859.0,8.3,8.0,2416.0,3732.0,1019.0,2523
26758.0,0.0,6069.0,56.8,11601.0,42.0,8582.0,9.8,11.2,2288.0,3427.0,824.0,2009
50310.0,6.0,9558.0,48.9,17891.0,38.8,14195.0,7.7,7.0,2568.0,5316.0,1249.0,2814
116748.0,27.0,35451.0,42.5,40225.0,31.0,29350.0,9.0,8.7,8237.0,11773.0,3270.0,8506
43051.0,10.0,7015.0,40.3,12796.0,33.6,10672.0,5.9,6.6,2098.0,2834.0,821.0,1862
17296.0,0.0,4377.0,55.8,7417.0,36.8,4890.0,10.4,12.9,1718.0,2155.0,533.0,1383
21217.0,4.0,6209.0,48.6,7953.0,35.9,5879.0,9.5,8.9,1450.0,2465.0,621.0,1564
12086.0,0.0,3504.0,56.5,5560.0,42.1,4144.0,10.5,11.0,1086.0,1700.0,422.0,1033
16800.0,0.0,5761.0,47.7,6671.0,35.8,5002.0,10.9,11.2,1572.0,2056.0,565.0,1519
5754.0,0.0,1503.0,48.2,2230.0,36.6,1692.0,9.1,8.6,399.0,576.0,149.0,419
792582.0,300.0,140665.0,45.2,266544.0,36.0,212112.0,7.7,7.4,43888.0,71630.0,17973.0,45307
22698.0,0.0,6116.0,49.2,9066.0,34.9,6431.0,9.7,10.3,1889.0,2959.0,742.0,1778
3262.0,0.0,1048.0,42.7,1087.0,31.9,812.0,8.8,6.4,164.0,278.0,87.0,225
5776.0,0.0,1584.0,49.7,2223.0,37.5,1679.0,10.3,10.8,482.0,651.0,168.0,460
20822.0,0.0,4015.0,42.7,6599.0,36.9,5702.0,5.8,5.1,795.0,1319.0,395.0,902
115456.0,13.0,27003.0,39.9,35936.0,33.5,30158.0,6.8,6.4,5750.0,8496.0,2589.0,6107
26092.0,32.0,6143.0,60.6,12191.0,43.6,8767.0,11.6,15.0,3016.0,3349.0,790.0,2331
11113.0,0.0,3317.0,37.6,3311.0,29.6,2604.0,8.5,7.6,666.0,1008.0,301.0,750
8018.0,0.0,2195.0,53.3,3338.0,38.3,2399.0,10.8,11.1,695.0,936.0,240.0,677
16002.0,0.0,3931.0,53.6,6600.0,39.2,4825.0,9.6,10.7,1319.0,1863.0,461.0,1181
20786.0,0.0,6172.0,57.4,9519.0,38.6,6396.0,12.0,15.6,2589.0,2798.0,642.0,1987
62447.0,17.0,10854.0,44.6,20956.0,36.0,16920.0,6.7,7.2,3376.0,5126.0,1313.0,3141
7462.0,0.0,1817.0,53.4,2985.0,40.0,2235.0,10.0,9.6,538.0,908.0,228.0,560
10558.0,0.0,2693.0,53.7,4446.0,38.7,3206.0,9.9,12.8,1064.0,1268.0,303.0,823
31095.0,0.0,6275.0,42.4,10130.0,31.6,7553.0,6.9,6.2,1491.0,2362.0,662.0,1641
49615.0,34.0,9288.0,41.0,15585.0,35.1,13330.0,6.0,5.8,2217.0,3367.0,973.0,2260
179436.0,18.0,29137.0,46.4,61039.0,36.4,47861.0,6.4,6.8,8883.0,15490.0,3783.0,8363
90594.0,16.0,17124.0,50.5,34421.0,40.0,27290.0,6.9,7.5,5141.0,10059.0,2349.0,4707
123707.0,66.0,24309.0,49.1,45063.0,39.1,35877.0,8.2,8.4,7748.0,12577.0,3179.0,7521
1522.0,0.0,422.0,47.4,563.0,35.1,417.0,8.7,7.9,94.0,162.0,41.0,103
21646.0,0.0,9184.0,49.7,9093.0,33.6,6145.0,12.1,10.6,1935.0,2918.0,800.0,2211
16249.0,0.0,3468.0,43.1,5262.0,37.2,4539.0,6.6,6.4,786.0,1136.0,332.0,805
21198.0,4.0,4709.0,48.1,7583.0,37.5,5908.0,8.5,8.5,1339.0,2058.0,526.0,1342
8786.0,0.0,2350.0,45.4,3131.0,34.4,2373.0,8.5,8.3,572.0,846.0,225.0,587
5795.0,0.0,2710.0,52.6,2660.0,36.3,1836.0,13.0,13.1,661.0,816.0,229.0,659
2356.0,0.0,760.0,44.5,810.0,35.7,650.0,8.7,7.8,141.0,209.0,63.0,159
25964.0,5.0,8800.0,45.3,9806.0,29.6,6410.0,10.4,11.0,2383.0,3176.0,851.0,2251
25083.0,0.0,6744.0,32.5,6759.0,23.5,4895.0,7.0,6.7,1391.0,1934.0,637.0,1448
16786.0,3.0,3163.0,44.1,5399.0,31.0,3797.0,7.3,8.2,1006.0,1334.0,366.0,899
104143.0,16.0,16887.0,38.4,31419.0,31.8,26029.0,5.7,6.6,5393.0,6990.0,2055.0,4633
4341.0,0.0,1149.0,48.3,1660.0,35.7,1227.0,7.6,5.8,201.0,492.0,129.0,260
1311.0,0.0,217.0,47.5,445.0,36.5,342.0,7.9,7.4,70.0,124.0,31.0,74
25083.0,0.0,6208.0,38.0,7556.0,27.7,5511.0,7.4,8.0,1592.0,2190.0,587.0,1471
5837.0,0.0,1439.0,52.2,2228.0,39.5,1685.0,9.8,8.7,372.0,705.0,174.0,418
16665.0,0.0,4075.0,41.9,5269.0,33.9,4266.0,8.0,7.6,956.0,1339.0,404.0,1003
6162.0,0.0,1756.0,39.0,1820.0,29.0,1352.0,8.6,7.9,370.0,538.0,163.0,403
77145.0,14.0,19140.0,45.4,28142.0,34.4,21325.0,8.4,9.5,5868.0,7037.0,1971.0,5231
16434.0,0.0,4447.0,49.2,6313.0,36.9,4731.0,10.3,10.8,1388.0,1759.0,461.0,1321
28925.0,0.0,7086.0,45.1,10519.0,33.6,7838.0,7.2,8.1,1899.0,2382.0,688.0,1670
12110.0,4.0,4281.0,42.6,4221.0,30.8,3053.0,10.0,8.8,869.0,1562.0,444.0,987
350518.0,55.0,67199.0,24.6,69465.0,19.8,55799.0,5.0,4.9,13702.0,19166.0,6881.0,14016
17270.0,0.0,5181.0,48.5,6485.0,36.0,4818.0,11.0,10.7,1430.0,2142.0,556.0,1478
69087.0,6.0,18918.0,56.3,31390.0,36.2,20174.0,10.5,12.6,7005.0,8605.0,2084.0,5871
550210.0,135.0,102817.0,36.7,154874.0,30.3,127859.0,5.6,4.6,19505.0,39594.0,11261.0,23497
25095.0,0.0,6126.0,42.7,8033.0,36.6,6889.0,7.2,6.8,1279.0,1914.0,553.0,1360
19785.0,0.0,5976.0,42.6,6592.0,33.6,5201.0,8.2,6.9,1066.0,1765.0,524.0,1266
17830.0,0.0,5792.0,50.3,7271.0,35.4,5121.0,9.4,9.4,1359.0,2161.0,559.0,1357
34844.0,5.0,9382.0,49.9,13943.0,34.0,9504.0,8.7,9.9,2771.0,3321.0,962.0,2429
28977.0,0.0,6475.0,52.9,11471.0,38.0,8243.0,9.8,10.3,2224.0,3283.0,802.0,2124
155350.0,36.0,34957.0,44.3,54077.0,34.0,41485.0,6.9,7.7,9425.0,13560.0,3562.0,8396
17139.0,0.0,3266.0,44.7,5481.0,35.0,4293.0,9.3,10.0,1230.0,1756.0,436.0,1147
2084931.0,409.0,306980.0,43.0,660059.0,33.2,509908.0,6.2,6.2,95558.0,184024.0,43164.0,95392
6021.0,0.0,1742.0,43.9,2043.0,35.6,1658.0,8.2,6.7,312.0,511.0,155.0,382
11549.0,4.0,3004.0,47.2,4218.0,33.5,2996.0,8.4,9.3,829.0,1018.0,296.0,748
19120.0,4.0,5092.0,50.7,7607.0,37.2,5583.0,9.9,11.2,1679.0,2496.0,619.0,1487
33780.0,0.0,7762.0,42.0,10585.0,32.9,8282.0,7.7,8.5,2134.0,2740.0,721.0,1940
107610.0,14.0,16358.0,40.3,31737.0,30.6,24098.0,5.9,7.0,5513.0,6996.0,2049.0,4681
29808.0,12.0,6149.0,47.8,10765.0,36.3,8180.0,8.7,10.4,2344.0,3316.0,814.0,1960
43734.0,6.0,9973.0,54.1,17760.0,39.0,12793.0,10.2,12.4,4062.0,4742.0,1179.0,3330
14836.0,0.0,5121.0,47.4,5783.0,33.8,4125.0,9.4,9.5,1161.0,1691.0,456.0,1148
21579.0,0.0,5004.0,53.9,9405.0,37.6,6557.0,10.5,13.3,2317.0,2655.0,644.0,1829
8985.0,0.0,2289.0,57.9,4256.0,43.4,3188.0,11.2,11.6,851.0,1381.0,335.0,821
7682.0,0.0,2038.0,44.4,2690.0,36.3,2198.0,8.1,8.4,506.0,732.0,194.0,488
27297.0,0.0,5201.0,48.9,10555.0,37.7,8142.0,7.8,8.8,1890.0,3188.0,782.0,1694
12188.0,0.0,3126.0,48.0,4492.0,35.7,3344.0,9.2,10.9,1021.0,1219.0,322.0,864
514631.0,113.0,105082.0,41.1,164540.0,32.3,129387.0,6.5,6.5,26009.0,39303.0,11687.0,25990
3947.0,0.0,1111.0,47.7,1445.0,33.7,1021.0,9.9,11.2,339.0,409.0,110.0,299
816684.0,297.0,169087.0,44.5,279927.0,33.9,213277.0,7.4,7.8,48978.0,80604.0,18983.0,46814
43184.0,0.0,8070.0,53.6,17459.0,41.9,13646.0,7.7,8.6,2789.0,4990.0,1149.0,2496
1005146.0,195.0,135322.0,34.5,256993.0,26.7,198827.0,5.0,4.6,34176.0,68319.0,17085.0,37455
81352.0,10.0,15061.0,44.5,27633.0,35.7,22158.0,6.2,6.4,3952.0,6941.0,1657.0,3825
17505.0,0.0,4821.0,46.3,6897.0,32.0,4763.0,9.5,10.1,1505.0,1911.0,528.0,1418
1248743.0,294.0,160972.0,34.5,337286.0,27.9,272867.0,5.1,4.6,45111.0,84176.0,23438.0,50058
14529.0,0.0,2966.0,53.8,6060.0,40.5,4561.0,9.7,12.4,1395.0,1628.0,371.0,1088
36459.0,8.0,6475.0,49.1,14072.0,39.5,11314.0,7.7,7.5,2159.0,3867.0,920.0,2203
4909.0,0.0,1285.0,36.8,1396.0,25.6,973.0,7.8,7.6,289.0,380.0,126.0,295
127330.0,104.0,17345.0,36.3,38230.0,29.3,30865.0,5.5,6.6,6938.0,10875.0,2926.0,5766
31333.0,8.0,6690.0,53.4,12662.0,39.3,9323.0,9.5,10.5,2483.0,4414.0,1041.0,2255
168429.0,10.0,36730.0,36.6,48319.0,28.4,37459.0,6.5,6.8,8948.0,12927.0,3498.0,8547
4146.0,0.0,1016.0,47.8,1473.0,38.7,1194.0,8.6,8.7,267.0,403.0,105.0,266
1238.0,0.0,457.0,39.8,393.0,29.0,286.0,9.1,8.1,80.0,117.0,36.0,90
8303.0,0.0,674.0,55.7,2734.0,43.1,2117.0,10.6,14.6,716.0,895.0,229.0,522
159256.0,41.0,30193.0,35.5,43540.0,29.6,36276.0,6.0,5.1,6296.0,10300.0,3228.0,7330
225909.0,44.0,45693.0,41.2,71501.0,35.1,60863.0,6.1,5.9,10173.0,16070.0,4608.0,10568
35872.0,6.0,8797.0,56.0,15256.0,41.5,11313.0,9.8,10.1,2745.0,4135.0,1031.0,2676
40574.0,5.0,9693.0,46.8,14449.0,35.6,10996.0,8.5,8.4,2594.0,3947.0,1017.0,2615
29423.0,0.0,7240.0,54.0,11820.0,39.4,8627.0,10.7,13.5,2947.0,3437.0,899.0,2349
5327.0,0.0,1058.0,47.4,1835.0,33.6,1301.0,10.5,11.6,449.0,663.0,170.0,408
21951.0,0.0,5945.0,62.2,10735.0,45.0,7770.0,12.1,15.7,2707.0,3096.0,671.0,2089
8419.0,0.0,2628.0,46.0,2937.0,38.4,2450.0,8.9,8.1,515.0,776.0,228.0,566
9928.0,0.0,3384.0,54.8,4457.0,40.4,3285.0,11.8,11.7,948.0,1481.0,370.0,960
3319.0,0.0,1073.0,48.0,1278.0,34.9,930.0,9.6,9.1,242.0,362.0,97.0,255
53446.0,6.0,10824.0,48.1,19777.0,35.4,14551.0,8.6,10.8,4422.0,5314.0,1316.0,3531
40589.0,4.0,11975.0,47.1,15596.0,35.9,11880.0,9.3,9.8,3228.0,4352.0,1165.0,3066
28754.0,6.0,8014.0,45.7,10544.0,32.5,7502.0,9.2,10.0,2310.0,2970.0,813.0,2125
55945.0,10.0,11059.0,38.3,18673.0,29.2,14240.0,6.9,7.6,3703.0,4659.0,1359.0,3376
44111.0,7.0,9380.0,53.9,17943.0,39.9,13277.0,8.4,10.7,3569.0,4480.0,1073.0,2791
6451.0,0.0,1692.0,59.5,3129.0,43.8,2303.0,11.8,14.8,778.0,886.0,208.0,620
2629.0,0.0,837.0,50.2,1057.0,38.6,812.0,9.0,8.8,185.0,281.0,74.0,190
12457.0,0.0,4150.0,57.1,5747.0,40.4,4065.0,13.3,13.5,1362.0,1661.0,449.0,1342
10720.0,0.0,3168.0,44.4,3696.0,37.6,3128.0,8.3,7.7,641.0,941.0,274.0,694
4651.0,0.0,1594.0,45.9,1736.0,35.1,1329.0,10.7,10.3,389.0,550.0,156.0,407
353813.0,35.0,63313.0,40.1,108036.0,33.1,89177.0,5.6,5.0,13569.0,23246.0,6701.0,15192
12362.0,0.0,2681.0,61.9,5947.0,44.3,4254.0,12.1,15.9,1523.0,1697.0,389.0,1165
10138.0,0.0,2371.0,60.7,4853.0,45.8,3664.0,10.0,10.9,873.0,1651.0,360.0,804
16904.0,0.0,4455.0,48.5,6222.0,35.7,4580.0,8.2,7.8,1005.0,1515.0,423.0,1049
58812.0,5.0,17615.0,44.4,20389.0,32.1,14744.0,8.2,6.4,2930.0,5011.0,1487.0,3753
34120.0,12.0,10489.0,51.1,13902.0,36.0,9792.0,9.8,10.1,2760.0,4363.0,1133.0,2661
48518.0,4.0,9425.0,48.7,18183.0,35.3,13183.0,8.2,10.1,3781.0,4863.0,1135.0,3074
46236.0,5.0,8667.0,44.6,14268.0,34.4,11009.0,7.2,7.1,2270.0,3811.0,1003.0,2317
17556.0,0.0,5374.0,45.2,6267.0,37.8,5236.0,9.0,8.3,1154.0,1691.0,482.0,1246
26314.0,6.0,6716.0,56.1,11517.0,43.0,8835.0,11.0,12.4,2553.0,3429.0,829.0,2268
89147.0,46.0,21950.0,34.6,24296.0,27.3,19151.0,6.1,5.2,3663.0,5861.0,1889.0,4301
17560.0,0.0,4077.0,49.7,6812.0,35.6,4884.0,9.9,12.5,1720.0,1984.0,477.0,1363
7634.0,0.0,2461.0,43.1,2733.0,31.4,1992.0,8.8,7.9,500.0,829.0,223.0,559
15876.0,0.0,3802.0,55.9,7452.0,41.0,5469.0,10.2,11.5,1532.0,2450.0,573.0,1358
6947.0,0.0,2133.0,47.5,2614.0,35.7,1964.0,8.7,7.5,411.0,671.0,182.0,480
93224.0,88.0,22787.0,54.0,40375.0,38.0,28435.0,9.8,12.0,8960.0,10298.0,2530.0,7342
17209.0,0.0,4834.0,52.3,7147.0,36.0,4918.0,10.1,11.0,1501.0,2272.0,547.0,1380
5813.0,0.0,1740.0,52.5,2483.0,38.2,1807.0,10.5,10.3,487.0,738.0,191.0,498
34066.0,8.0,9988.0,49.7,13954.0,34.3,9624.0,9.0,9.4,2643.0,3539.0,969.0,2516
12045.0,0.0,1842.0,36.4,2838.0,30.1,2344.0,4.9,4.4,346.0,618.0,180.0,383
23410.0,0.0,4024.0,45.2,7835.0,33.9,5882.0,7.7,8.9,1549.0,2240.0,552.0,1334
54993.0,5.0,8107.0,27.7,11906.0,22.8,9805.0,4.7,4.6,1980.0,2987.0,994.0,2017
21623.0,6.0,5833.0,53.3,9209.0,37.6,6492.0,10.6,12.8,2210.0,2596.0,680.0,1822
1358343.0,461.0,318040.0,34.1,364073.0,25.0,266712.0,6.0,5.7,61106.0,105891.0,28654.0,64227
6958.0,0.0,1894.0,43.3,2362.0,35.6,1940.0,7.0,6.8,370.0,559.0,159.0,383
226758.0,48.0,26525.0,36.1,64988.0,30.6,55102.0,5.1,5.3,9493.0,16030.0,4282.0,9212
115967.0,14.0,26488.0,47.5,41701.0,36.0,31636.0,8.2,9.7,8539.0,10294.0,2725.0,7211
24528.0,0.0,8002.0,48.4,9805.0,35.4,7173.0,10.0,10.7,2171.0,2687.0,741.0,2029
15604.0,0.0,4038.0,55.4,6740.0,38.2,4648.0,9.6,10.5,1276.0,1950.0,475.0,1167
1516.0,0.0,477.0,52.1,642.0,37.5,462.0,11.0,9.8,121.0,196.0,52.0,136
6549.0,0.0,1714.0,55.0,2853.0,38.0,1971.0,11.8,14.8,767.0,857.0,214.0,610
28203.0,4.0,5851.0,54.0,11612.0,40.1,8627.0,10.0,13.0,2794.0,3222.0,752.0,2161
31666.0,0.0,8552.0,47.2,12010.0,32.8,8351.0,8.8,9.4,2400.0,3607.0,926.0,2242
375351.0,170.0,70976.0,46.6,129933.0,38.0,105999.0,7.2,8.7,24136.0,34603.0,8368.0,20005
17903.0,0.0,5605.0,46.7,6832.0,32.8,4800.0,10.7,11.2,1640.0,2084.0,575.0,1562
56097.0,14.0,14663.0,53.3,23884.0,37.9,16993.0,9.9,12.0,5369.0,6564.0,1505.0,4453
43018.0,3.0,12150.0,59.6,20328.0,39.7,13546.0,12.0,14.7,5006.0,5847.0,1314.0,4095
40134.0,0.0,6552.0,33.7,10945.0,27.9,9070.0,5.4,5.3,1715.0,2564.0,780.0,1740
54793.0,24.0,8639.0,38.4,17221.0,30.7,13776.0,5.9,6.5,2911.0,4398.0,1167.0,2632
26427.0,0.0,4884.0,47.9,9561.0,35.7,7128.0,7.3,8.5,1691.0,2624.0,639.0,1459
678701.0,138.0,140933.0,37.5,199236.0,27.3,145053.0,6.2,6.0,31913.0,60774.0,16872.0,32977
12318.0,0.0,2798.0,49.4,4831.0,36.8,3599.0,9.3,10.9,1068.0,1572.0,381.0,912
4276.0,0.0,883.0,51.0,1923.0,38.8,1462.0,8.9,8.1,304.0,563.0,132.0,335
24842.0,0.0,7413.0,55.2,10895.0,39.1,7714.0,11.4,13.9,2750.0,3085.0,737.0,2248
22752.0,0.0,7345.0,46.8,8784.0,33.8,6343.0,9.9,10.1,1886.0,2562.0,700.0,1853
63968.0,12.0,14301.0,54.1,26937.0,41.8,20794.0,8.9,10.6,5288.0,6088.0,1658.0,4410
95796.0,8.0,24270.0,48.1,36197.0,35.7,26879.0,8.5,9.9,7455.0,9607.0,2472.0,6391
118189.0,29.0,23527.0,44.1,39665.0,33.7,30314.0,7.1,6.6,5971.0,10963.0,2728.0,6368
7163.0,0.0,1873.0,40.7,2176.0,27.2,1453.0,7.8,7.7,412.0,547.0,179.0,415
55414.0,24.0,14410.0,48.9,21611.0,35.9,15857.0,8.6,9.1,4017.0,5513.0,1533.0,3796
2236.0,0.0,537.0,41.4,696.0,31.4,528.0,10.0,9.8,165.0,223.0,66.0,169
1234.0,0.0,354.0,51.0,504.0,35.0,346.0,11.3,10.2,100.0,155.0,41.0,112
46582.0,13.0,11494.0,58.6,20722.0,41.7,14741.0,10.5,12.4,4381.0,6142.0,1486.0,3724
14301.0,0.0,2206.0,59.2,5591.0,45.1,4259.0,10.3,10.6,1005.0,1729.0,411.0,976
38247.0,12.0,8264.0,49.0,14207.0,36.8,10668.0,8.4,8.6,2498.0,3445.0,925.0,2424
5230.0,0.0,1276.0,53.7,2338.0,39.2,1706.0,9.6,10.2,444.0,687.0,170.0,416
198627.0,42.0,55450.0,51.1,80615.0,37.3,58874.0,9.5,11.0,17367.0,21283.0,5660.0,14942
19479.0,0.0,4574.0,46.3,6778.0,34.2,5004.0,8.3,9.6,1406.0,1668.0,483.0,1211
39639.0,10.0,8584.0,48.5,14947.0,39.6,12204.0,7.9,8.6,2659.0,4273.0,1081.0,2445
39985.0,0.0,7891.0,43.8,13009.0,33.0,9808.0,7.6,7.8,2329.0,3276.0,857.0,2263
1937570.0,313.0,338720.0,28.2,426522.0,19.1,289010.0,4.5,3.8,57548.0,143158.0,35804.0,67657
14250.0,2.0,2723.0,35.7,4155.0,27.7,3225.0,6.1,6.3,731.0,1112.0,328.0,713
199754.0,179.0,50288.0,38.4,62175.0,28.2,45612.0,7.3,5.9,9577.0,15343.0,4793.0,11791
5058.0,0.0,1526.0,51.7,2069.0,37.5,1502.0,10.1,11.6,463.0,547.0,155.0,404
9750.0,0.0,2635.0,51.6,3902.0,39.4,2979.0,9.7,10.0,758.0,1095.0,277.0,733
2660.0,0.0,911.0,50.8,1064.0,37.5,785.0,9.6,8.8,185.0,289.0,78.0,200
36033.0,0.0,8197.0,52.5,14485.0,39.2,10815.0,9.1,11.4,3132.0,3560.0,908.0,2522
30802.0,0.0,5929.0,38.9,9937.0,28.7,7329.0,6.7,7.4,1891.0,2608.0,762.0,1710
259103.0,166.0,64710.0,36.2,76427.0,27.2,57465.0,7.6,7.7,16336.0,22315.0,6482.0,16028
190800.0,133.0,47390.0,50.7,76131.0,41.4,62130.0,8.7,9.6,14436.0,19768.0,5297.0,12996
42276.0,7.0,9768.0,47.5,15360.0,37.6,12160.0,8.1,9.2,2985.0,3930.0,981.0,2615
10913.0,0.0,2372.0,42.2,3441.0,35.0,2855.0,6.3,6.2,507.0,766.0,215.0,514
4321.0,0.0,1446.0,46.1,1699.0,36.8,1355.0,9.4,8.7,320.0,453.0,136.0,346
80695.0,21.0,17868.0,44.8,29627.0,35.1,23238.0,7.4,8.8,5794.0,7219.0,1978.0,4930
