TOT_POP,ICU Beds_x,Population Aged 60+,STATE_FIPS,CNTY_FIPS,anycondition_prevalence,anycondition_number,Obesity_prevalence,Obesity_number,Heart disease_prevalence,COPD_prevalence,COPD_number,diabetes_prevalence,diabetes_number,CKD_prevalence,CKD_number
28537,7,7540,20,113,42.7,9403,34.3,7546,7.5,7.4,1635,11.3,2495,3.1,678
25383,6,7463,26,43,48.2,9756,33.5,6778,9.3,9.8,1991,12.0,2430,3.4,696
48649,0,12397,44,1,31.9,12601,24.4,9646,6.6,6.7,2650,9.1,3615,2.8,1102
179146,12,40244,39,103,39.2,54548,30.1,41887,7.0,7.7,10680,10.5,14667,2.7,3772
19817,0,3893,48,253,50.5,8290,39.0,6398,8.3,8.3,1363,13.3,2184,3.3,537
7291,0,1464,48,75,48.6,2845,37.1,2170,7.7,7.7,453,12.2,713,3.1,184
30472,4,8800,51,173,48.6,11971,32.5,8000,9.8,10.9,2695,13.7,3379,3.7,918
8267,0,2209,38,57,47.0,2989,37.6,2392,8.0,6.7,428,11.0,702,3.0,193
14312,0,4653,17,15,48.6,5604,34.3,3958,8.9,9.4,1089,12.1,1400,3.4,398
34300,0,8362,36,99,44.9,12353,36.7,10091,8.3,9.4,2587,11.9,3270,3.2,879
30725,8,6727,41,45,49.5,11250,35.9,8157,8.8,9.3,2118,13.7,3124,3.6,826
86183,48,20112,39,119,49.9,33307,37.1,24755,9.0,10.8,7237,12.5,8370,3.3,2208
45164,5,12648,55,5,43.2,15288,36.7,13001,8.5,8.0,2849,11.3,4014,3.4,1214
64210,2,12876,26,67,45.1,22535,36.6,18275,7.5,9.1,4567,10.7,5334,2.9,1455
6578,0,1035,48,169,47.7,2607,37.3,2038,7.2,7.2,396,12.5,683,3.0,165
10124,0,2904,19,69,50.7,3941,41.9,3258,8.8,8.1,633,12.6,979,3.5,270
147929,40,61636,12,17,47.1,59248,29.2,36761,13.0,13.5,17037,15.0,18842,4.6,5740
59866,0,14970,39,87,54.9,25732,39.5,18509,9.7,11.7,5499,14.4,6751,3.5,1658
21741,8,5273,5,57,52.9,8530,39.1,6308,10.4,10.7,1733,16.6,2676,4.1,655
118791,32,22759,30,63,27.8,26831,22.3,21514,5.8,5.4,5228,8.2,7922,2.5,2446
16787,5,3982,13,17,56.3,7118,40.5,5122,9.5,11.2,1421,17.1,2165,4.2,529
16513,0,5638,16,49,39.8,5278,27.4,3632,10.6,9.6,1272,14.2,1884,4.1,542
24277,0,4546,20,149,44.6,7669,38.6,6641,6.3,6.6,1130,9.9,1698,2.7,459
228783,159,39776,51,760,40.4,76314,33.0,62277,6.4,7.1,13405,12.1,22833,3.2,6074
1781,0,480,35,11,49.5,684,32.9,455,10.8,9.9,136,16.5,228,4.7,65
160137,41,34804,30,111,38.0,46550,29.1,35650,6.5,6.3,7779,9.2,11288,2.8,3420
26346,3,6491,19,15,43.9,9103,36.1,7487,7.1,6.8,1408,9.9,2050,2.9,604
2036,0,240,46,17,60.1,742,45.6,563,10.9,11.3,140,18.1,223,4.6,57
1034,0,380,30,109,43.0,350,31.8,259,9.8,9.1,74,13.0,106,3.8,31
60669,14,12999,21,125,54.8,25559,38.6,17994,10.4,13.6,6353,15.7,7297,3.6,1687
129641,21,30680,18,95,53.7,54545,40.3,40946,8.6,10.7,10899,14.6,14871,3.4,3420
36929,6,8908,55,45,42.1,12112,33.0,9495,7.1,6.7,1942,9.6,2765,2.9,847
51128,4,13904,55,135,45.0,18354,34.5,14060,8.1,7.4,3032,10.4,4237,3.2,1316
14987,0,3691,1,29,51.5,5959,37.1,4294,9.9,11.5,1332,14.4,1665,3.6,416
17950,4,4417,8,97,27.3,4169,20.7,3156,5.3,4.6,705,7.2,1100,2.5,380
21112,0,4999,45,11,56.9,9140,39.5,6350,9.3,10.3,1663,17.6,2830,4.2,678
34055,10,9123,19,111,45.3,12117,36.6,9793,8.3,8.2,2200,11.9,3186,3.3,891
5317,0,1631,20,147,47.7,1963,36.6,1507,9.0,8.9,366,13.3,547,3.5,144
112664,12,18983,24,37,47.7,40757,36.2,30925,6.2,6.9,5925,10.8,9244,2.6,2249
126770,12,35231,4,3,45.2,44926,32.2,32025,8.4,8.0,7991,11.7,11673,3.8,3761
23428,0,4867,41,27,38.9,6920,31.3,5571,7.0,7.4,1322,11.0,1961,3.1,543
10134,0,2454,40,85,49.8,3824,36.3,2785,9.5,9.9,761,13.9,1065,3.5,271
754610,141,239488,12,71,37.6,233809,24.6,153009,10.1,10.0,62499,13.0,80680,3.9,24146
135428,52,30856,55,73,39.0,40826,31.4,32839,7.1,6.6,6933,9.2,9621,2.9,3042
264461,58,60531,17,119,46.7,96548,33.6,69453,7.2,8.3,17053,10.6,22006,3.0,6269
127185,0,23653,22,15,48.2,46051,39.1,37378,7.3,8.2,7858,11.7,11175,3.0,2908
20327,0,5172,18,147,45.3,7191,35.2,5592,8.3,10.3,1633,13.0,2064,3.2,504
23785,6,6170,54,59,61.0,11281,40.7,7530,12.8,17.3,3198,18.4,3400,4.1,768
14717,0,3592,17,139,46.3,5083,32.5,3568,8.0,9.2,1012,10.8,1183,3.2,347
44887,0,10922,37,153,55.0,19038,39.8,13780,9.8,11.0,3803,16.3,5648,4.1,1413
40878,8,9356,47,177,53.0,16595,35.3,11047,10.3,12.9,4040,15.3,4797,3.8,1181
42057,6,9347,39,27,51.0,16502,39.8,12882,8.3,9.9,3195,12.2,3962,3.1,1001
78727,13,16257,5,145,50.3,30443,37.2,22532,8.5,9.3,5662,12.3,7478,3.1,1891
24582,3,6859,27,153,44.9,8415,36.1,6762,8.6,7.4,1384,11.5,2162,3.4,645
440956,124,81150,22,33,47.1,160656,37.9,129250,6.6,7.1,24362,12.6,42933,3.1,10623
18975,0,4716,20,87,44.6,6530,35.8,5244,7.5,7.7,1124,11.6,1703,3.0,434
58672,13,16414,50,21,40.2,19410,31.4,15145,7.1,7.8,3754,10.2,4898,3.1,1472
22203,0,6816,54,9,53.4,9767,35.8,6542,10.5,12.2,2229,15.0,2743,3.5,640
46176,22,10588,28,149,54.6,19176,40.8,14340,8.4,9.3,3254,15.5,5451,3.7,1302
770517,366,161771,21,111,46.8,280959,32.4,194311,8.1,9.4,56533,12.9,77384,3.2,19143
61971,12,18819,37,87,46.2,23383,34.0,17225,9.4,9.6,4846,12.6,6372,3.5,1792
35886,0,9615,29,9,51.8,14384,38.7,10737,10.2,11.8,3281,14.3,3955,3.8,1042
85219,24,20679,13,127,41.1,27421,31.8,21210,8.1,8.8,5889,13.4,8949,3.6,2394
811,0,329,8,53,35.1,240,23.4,160,8.2,7.1,49,10.4,71,3.5,24
13534,0,4297,48,93,49.1,5170,35.5,3739,10.3,9.6,1010,15.0,1576,3.9,410
14275,0,3897,45,9,56.3,6498,42.1,4863,9.4,9.6,1108,18.4,2125,4.5,518
476179,114,101941,36,85,39.5,146930,30.4,113131,6.4,7.1,26336,11.5,42717,2.9,10716
16841,0,4624,17,181,49.8,6621,36.2,4815,9.1,10.2,1355,12.6,1673,3.6,478
9795,0,2657,27,173,45.4,3401,35.2,2637,7.9,6.6,497,11.0,823,3.3,245
53652,0,8743,29,101,40.0,16901,33.0,13931,5.9,7.0,2970,8.8,3723,2.4,1030
191659,47,47891,36,7,43.3,66969,31.0,47947,7.8,8.6,13342,11.0,17066,3.1,4864
60949,0,17512,51,143,48.0,23704,36.8,18189,9.6,10.4,5124,14.7,7288,3.9,1939
64382,8,19092,6,33,43.2,21992,30.0,15268,9.2,9.7,4927,13.5,6847,4.0,2028
12159,0,3375,48,379,51.0,4960,35.7,3474,10.2,10.2,988,14.5,1413,3.7,362
24841,0,6750,36,123,42.3,8206,32.9,6380,8.6,9.6,1867,12.5,2415,3.3,633
10319,0,2606,5,127,50.5,3999,36.2,2868,12.0,12.9,1023,16.5,1305,4.2,329
830839,169,170081,25,27,39.3,257886,31.3,205361,6.2,6.0,39053,9.4,61478,2.7,17828
7289,0,2115,55,91,42.3,2441,33.4,1927,8.6,8.0,464,11.1,642,3.4,197
103670,13,22817,29,71,48.3,38545,36.6,29224,7.7,9.1,7300,11.0,8774,3.0,2379
4919,0,1532,46,77,42.7,1619,32.3,1225,8.5,6.4,244,11.0,418,3.2,123
16428,0,4371,28,61,57.0,7258,42.6,5424,10.2,10.7,1365,18.4,2344,4.3,553
12306,0,3343,47,121,51.7,5062,36.9,3614,10.3,12.4,1218,15.0,1471,3.6,356
5520,0,1536,40,29,52.3,2192,35.6,1491,11.2,11.9,499,15.7,658,4.1,170
231729,28,37356,47,187,35.9,60467,26.8,45196,5.6,5.9,9990,9.0,15171,2.3,3951
17824,0,4698,26,79,48.7,6854,36.7,5168,9.8,11.5,1618,13.0,1834,3.6,503
5277,0,1436,5,13,51.4,2203,38.0,1627,10.7,11.1,476,15.8,679,4.0,170
8611,0,2148,13,273,53.4,3539,39.0,2583,10.2,11.6,770,19.6,1296,4.8,315
63626,8,14291,37,163,55.6,26793,41.6,20037,9.9,10.8,5188,17.1,8231,4.1,1993
20067,0,4736,19,87,43.7,6875,36.7,5774,7.4,7.0,1102,10.6,1661,3.0,469
21485,3,3264,48,341,48.7,7114,38.3,5596,7.4,7.2,1058,13.7,1997,3.2,472
676061,105,109974,34,17,29.9,160832,24.0,129082,5.4,4.8,25934,11.1,59570,2.7,14524
10234,0,2816,48,399,49.4,3905,36.4,2877,9.7,9.1,717,15.1,1193,3.8,301
326078,72,59425,8,13,22.0,58146,15.2,40147,4.6,4.4,11518,6.6,17331,2.3,6072
9605,0,2454,8,19,31.2,2543,23.3,1901,6.0,5.6,453,8.3,680,2.7,223
2935,0,884,46,43,42.4,925,30.5,665,8.9,6.8,148,11.2,245,3.4,74
15650,0,2900,48,255,49.5,6085,38.4,4724,7.6,7.1,873,13.6,1673,3.3,405
42446,5,7785,48,143,43.9,14817,34.7,11707,6.9,7.1,2403,10.5,3559,2.8,959
223499,41,36810,16,27,43.1,68964,33.4,53397,7.1,7.4,11833,11.8,18934,3.1,4963
46721,8,6771,22,87,48.2,16508,35.1,12033,7.7,9.5,3242,12.9,4427,3.2,1098
38165,8,9084,39,39,52.5,15439,41.5,12214,8.1,9.2,2699,12.3,3618,3.0,894
13139,0,2934,39,163,57.1,5857,41.5,4259,10.4,13.0,1330,14.4,1483,3.7,379
6488,0,2059,31,21,48.4,2438,38.7,1949,9.1,8.3,419,11.8,595,3.6,179
30444,18,8707,27,47,43.3,10292,35.4,8414,8.3,6.9,1632,11.3,2680,3.4,805
17607,0,4296,29,3,44.3,6015,30.8,4180,7.8,8.8,1192,10.8,1469,3.0,406
10949,0,2703,40,69,54.0,4521,39.7,3325,10.5,11.0,920,14.7,1231,3.8,320
4292,0,1200,51,17,49.8,1814,33.2,1209,11.6,11.9,432,15.5,566,4.2,154
49421,0,10296,50,11,40.1,15433,31.4,12080,6.4,7.2,2786,9.7,3750,2.7,1037
2841,0,1107,20,89,52.3,1204,39.5,909,11.5,10.9,250,16.0,369,4.3,99
8320,0,2373,26,13,50.7,3476,36.6,2512,10.1,11.4,779,13.8,946,3.7,257
201877,44,37874,53,5,43.1,63698,35.1,51905,6.5,6.3,9347,10.0,14832,2.9,4303
10673,0,3014,5,109,49.5,4155,33.9,2845,10.6,11.1,928,14.4,1212,3.7,312
47491,0,13422,36,39,43.2,17129,32.8,13014,8.4,9.6,3812,12.1,4783,3.3,1296
50293,13,11559,36,33,50.9,20622,42.2,17109,8.0,9.5,3857,12.8,5193,3.2,1311
16347,6,3176,30,41,48.9,5788,38.1,4506,7.8,7.8,922,11.2,1330,3.3,388
56019,0,14526,48,467,50.0,21537,37.7,16248,9.5,9.6,4127,13.6,5855,3.6,1533
4190,0,1353,31,175,44.0,1423,35.0,1130,8.8,7.8,252,11.6,374,3.4,111
19252,0,4266,13,19,50.3,7334,35.3,5149,9.9,11.9,1741,15.5,2257,3.9,575
76737,19,26654,53,9,42.6,27160,30.4,19359,9.5,8.4,5342,13.4,8547,3.8,2441
1432132,270,243010,36,5,43.7,470890,31.5,339394,7.3,7.5,80509,16.2,174126,4.0,43628
14523,0,3928,42,57,44.9,5211,31.5,3657,8.8,9.7,1124,12.6,1468,3.4,392
57900,12,11808,35,15,47.2,20070,36.9,15703,6.7,6.5,2769,12.2,5176,3.1,1332
213413,34,80676,25,1,37.9,68684,25.0,45310,8.2,7.3,13144,10.5,18954,3.3,6034
38346,5,8814,18,107,47.3,13979,36.1,10672,8.0,10.0,2943,12.4,3675,3.1,921
423908,104,71392,48,61,50.5,149238,39.1,115484,8.7,7.3,21619,18.0,53095,4.2,12401
679,0,262,30,103,42.3,227,31.1,167,10.1,8.7,47,13.4,72,4.0,21
211342,25,35521,37,25,41.6,65329,33.2,52166,6.4,6.9,10872,10.7,16846,2.8,4358
17408,0,3649,21,147,64.1,8737,43.5,5927,13.0,16.8,2289,19.1,2604,4.4,594
127915,0,16292,17,93,42.5,38923,33.5,30654,4.8,5.5,5047,8.4,7681,2.3,2066
11735,0,4032,51,131,56.5,5329,42.8,4038,10.7,10.8,1019,17.1,1612,4.5,423
6980,0,1925,46,9,41.7,2322,31.7,1763,8.5,6.7,371,11.0,610,3.3,181
85129,4,18308,55,55,41.0,27512,32.9,22099,6.6,6.5,4336,9.2,6169,2.8,1886
2508,0,935,20,49,53.2,1045,39.4,774,11.5,11.1,218,16.3,321,4.2,83
602495,508,115716,24,510,44.4,212754,34.8,166803,6.3,7.4,35576,14.1,67471,3.6,17034
601651,106,167321,34,29,38.2,174724,27.3,124871,8.3,7.8,35523,11.3,51657,3.3,14890
67744,19,11458,38,101,42.9,22233,34.9,18071,5.8,5.2,2676,8.3,4312,2.4,1220
13345,0,1915,2,150,36.3,3603,25.7,2551,5.3,5.7,568,9.5,945,2.4,239
13335,0,3354,40,63,55.1,5750,40.3,4205,10.7,11.4,1189,15.6,1632,3.9,410
25439,6,5393,5,123,58.9,11803,47.4,9500,9.9,10.3,2071,17.3,3458,4.1,812
106512,17,22798,45,85,50.1,40635,39.1,31733,7.9,8.5,6894,14.8,12023,3.7,3029
266784,32,63495,9,11,38.9,83626,30.5,65591,6.7,6.7,14489,10.2,22006,2.8,5951
264870,34,51450,26,77,41.3,85818,30.6,63513,6.5,7.5,15514,9.7,20169,2.8,5759
16378,0,4103,1,129,54.3,6941,34.9,4458,10.4,11.8,1506,17.3,2214,4.1,518
1503,0,421,20,199,45.3,509,34.7,390,8.6,7.7,87,12.5,140,3.4,38
514213,137,100264,45,45,42.5,168235,32.3,127859,6.7,6.8,26743,11.3,44747,3.0,11688
39138,12,10621,19,57,47.8,14497,35.8,10859,8.3,8.0,2416,12.3,3732,3.4,1019
26758,0,6069,28,127,56.8,11601,42.0,8582,9.8,11.2,2288,16.8,3427,4.0,824
50310,6,9558,48,13,48.9,17891,38.8,14195,7.7,7.0,2568,14.5,5316,3.4,1249
116748,27,35451,37,89,42.5,40225,31.0,29350,9.0,8.7,8237,12.4,11773,3.5,3270
43051,10,7015,56,37,40.3,12796,33.6,10672,5.9,6.6,2098,8.9,2834,2.6,821
17296,0,4377,29,143,55.8,7417,36.8,4890,10.4,12.9,1718,16.2,2155,4.0,533
21217,4,6209,48,89,48.6,7953,35.9,5879,9.5,8.9,1450,15.1,2465,3.8,621
12086,0,3504,51,111,56.5,5560,42.1,4144,10.5,11.0,1086,17.3,1700,4.3,422
16800,0,5761,23,21,47.7,6671,35.8,5002,10.9,11.2,1572,14.7,2056,4.0,565
5754,0,1503,40,3,48.2,2230,36.6,1692,9.1,8.6,399,12.5,576,3.2,149
792582,300,140665,40,109,45.2,266544,36.0,212112,7.7,7.4,43888,12.2,71630,3.1,17973
22698,0,6116,37,33,49.2,9066,34.9,6431,9.7,10.3,1889,16.1,2959,4.0,742
3262,0,1048,46,59,42.7,1087,31.9,812,8.8,6.4,164,10.9,278,3.4,87
5776,0,1584,40,33,49.7,2223,37.5,1679,10.3,10.8,482,14.5,651,3.7,168
20822,0,4015,27,39,42.7,6599,36.9,5702,5.8,5.1,795,8.5,1319,2.6,395
115456,13,27003,55,117,39.9,35936,33.5,30158,6.8,6.4,5750,9.4,8496,2.9,2589
26092,32,6143,21,193,60.6,12191,43.6,8767,11.6,15.0,3016,16.7,3349,3.9,790
11113,0,3317,30,27,37.6,3311,29.6,2604,8.5,7.6,666,11.5,1008,3.4,301
8018,0,2195,5,25,53.3,3338,38.3,2399,10.8,11.1,695,14.9,936,3.8,240
16002,0,3931,28,129,53.6,6600,39.2,4825,9.6,10.7,1319,15.1,1863,3.7,461
20786,0,6172,54,109,57.4,9519,38.6,6396,12.0,15.6,2589,16.9,2798,3.9,642
62447,17,10854,28,73,44.6,20956,36.0,16920,6.7,7.2,3376,10.9,5126,2.8,1313
7462,0,1817,48,437,53.4,2985,40.0,2235,10.0,9.6,538,16.2,908,4.1,228
10558,0,2693,18,25,53.7,4446,38.7,3206,9.9,12.8,1064,15.3,1268,3.7,303
31095,0,6275,38,59,42.4,10130,31.6,7553,6.9,6.2,1491,9.9,2362,2.8,662
49615,34,9288,31,19,41.0,15585,35.1,13330,6.0,5.8,2217,8.9,3367,2.6,973
179436,18,29137,48,139,46.4,61039,36.4,47861,6.4,6.8,8883,11.8,15490,2.9,3783
90594,16,17124,13,247,50.5,34421,40.0,27290,6.9,7.5,5141,14.7,10059,3.4,2349
123707,66,24309,48,183,49.1,45063,39.1,35877,8.2,8.4,7748,13.7,12577,3.5,3179
1522,0,422,48,235,47.4,563,35.1,417,8.7,7.9,94,13.7,162,3.4,41
21646,0,9184,48,299,49.7,9093,33.6,6145,12.1,10.6,1935,16.0,2918,4.4,800
16249,0,3468,19,121,43.1,5262,37.2,4539,6.6,6.4,786,9.3,1136,2.7,332
21198,4,4709,48,233,48.1,7583,37.5,5908,8.5,8.5,1339,13.1,2058,3.3,526
8786,0,2350,48,9,45.4,3131,34.4,2373,8.5,8.3,572,12.3,846,3.3,225
5795,0,2710,26,131,52.6,2660,36.3,1836,13.0,13.1,661,16.1,816,4.5,229
2356,0,760,31,77,44.5,810,35.7,650,8.7,7.8,141,11.5,209,3.5,63
25964,5,8800,13,111,45.3,9806,29.6,6410,10.4,11.0,2383,14.7,3176,3.9,851
25083,0,6744,8,119,32.5,6759,23.5,4895,7.0,6.7,1391,9.3,1934,3.1,637
16786,3,3163,32,13,44.1,5399,31.0,3797,7.3,8.2,1006,10.9,1334,3.0,366
104143,16,16887,17,37,38.4,31419,31.8,26029,5.7,6.6,5393,8.5,6990,2.5,2055
4341,0,1149,35,19,48.3,1660,35.7,1227,7.6,5.8,201,14.3,492,3.8,129
1311,0,217,48,431,47.5,445,36.5,342,7.9,7.4,70,13.2,124,3.3,31
25083,0,6208,13,85,38.0,7556,27.7,5511,7.4,8.0,1592,11.0,2190,2.9,587
5837,0,1439,48,153,52.2,2228,39.5,1685,9.8,8.7,372,16.5,705,4.1,174
16665,0,4075,55,65,41.9,5269,33.9,4266,8.0,7.6,956,10.6,1339,3.2,404
6162,0,1756,30,99,39.0,1820,29.0,1352,8.6,7.9,370,11.5,538,3.5,163
77145,14,19140,36,11,45.4,28142,34.4,21325,8.4,9.5,5868,11.4,7037,3.2,1971
16434,0,4447,5,75,49.2,6313,36.9,4731,10.3,10.8,1388,13.7,1759,3.6,461
28925,0,7086,17,107,45.1,10519,33.6,7838,7.2,8.1,1899,10.2,2382,3.0,688
12110,4,4281,35,7,42.6,4221,30.8,3053,10.0,8.8,869,15.8,1562,4.5,444
350518,55,67199,8,69,24.6,69465,19.8,55799,5.0,4.9,13702,6.8,19166,2.4,6881
17270,0,5181,48,289,48.5,6485,36.0,4818,11.0,10.7,1430,16.0,2142,4.2,556
69087,6,18918,47,59,56.3,31390,36.2,20174,10.5,12.6,7005,15.4,8605,3.7,2084
550210,135,102817,27,123,36.7,154874,30.3,127859,5.6,4.6,19505,9.4,39594,2.7,11261
25095,0,6126,19,149,42.7,8033,36.6,6889,7.2,6.8,1279,10.2,1914,2.9,553
19785,0,5976,27,91,42.6,6592,33.6,5201,8.2,6.9,1066,11.4,1765,3.4,524
17830,0,5792,51,193,50.3,7271,35.4,5121,9.4,9.4,1359,14.9,2161,3.9,559
34844,5,9382,17,57,49.9,13943,34.0,9504,8.7,9.9,2771,11.9,3321,3.4,962
28977,0,6475,40,15,52.9,11471,38.0,8243,9.8,10.3,2224,15.1,3283,3.7,802
155350,36,34957,36,93,44.3,54077,34.0,41485,6.9,7.7,9425,11.1,13560,2.9,3562
17139,0,3266,5,133,44.7,5481,35.0,4293,9.3,10.0,1230,14.3,1756,3.6,436
2084931,409,306980,48,439,43.0,660059,33.2,509908,6.2,6.2,95558,12.0,184024,2.8,43164
6021,0,1742,27,51,43.9,2043,35.6,1658,8.2,6.7,312,11.0,511,3.3,155
11549,4,3004,17,185,47.2,4218,33.5,2996,8.4,9.3,829,11.4,1018,3.3,296
19120,4,5092,13,105,50.7,7607,37.2,5583,9.9,11.2,1679,16.6,2496,4.1,619
33780,0,7762,39,137,42.0,10585,32.9,8282,7.7,8.5,2134,10.9,2740,2.9,721
107610,14,16358,2,170,40.3,31737,30.6,24098,5.9,7.0,5513,8.9,6996,2.6,2049
29808,12,6149,13,305,47.8,10765,36.3,8180,8.7,10.4,2344,14.7,3316,3.6,814
43734,6,9973,47,99,54.1,17760,39.0,12793,10.2,12.4,4062,14.5,4742,3.6,1179
14836,0,5121,51,125,47.4,5783,33.8,4125,9.4,9.5,1161,13.9,1691,3.7,456
21579,0,5004,47,129,53.9,9405,37.6,6557,10.5,13.3,2317,15.2,2655,3.7,644
8985,0,2289,5,77,57.9,4256,43.4,3188,11.2,11.6,851,18.8,1381,4.6,335
7682,0,2038,20,43,44.4,2690,36.3,2198,8.1,8.4,506,12.1,732,3.2,194
27297,0,5201,13,225,48.9,10555,37.7,8142,7.8,8.8,1890,14.8,3188,3.6,782
12188,0,3126,29,123,48.0,4492,35.7,3344,9.2,10.9,1021,13.0,1219,3.4,322
514631,113,105082,53,63,41.1,164540,32.3,129387,6.5,6.5,26009,9.8,39303,2.9,11687
3947,0,1111,29,103,47.7,1445,33.7,1021,9.9,11.2,339,13.5,409,3.6,110
816684,297,169087,39,61,44.5,279927,33.9,213277,7.4,7.8,48978,12.8,80604,3.0,18983
43184,0,8070,22,95,53.6,17459,41.9,13646,7.7,8.6,2789,15.3,4990,3.5,1149
1005146,195,135322,48,85,34.5,256993,26.7,198827,5.0,4.6,34176,9.2,68319,2.3,17085
81352,10,15061,20,103,44.5,27633,35.7,22158,6.2,6.4,3952,11.2,6941,2.7,1657
17505,0,4821,37,11,46.3,6897,32.0,4763,9.5,10.1,1505,12.8,1911,3.5,528
1248743,294,160972,48,453,34.5,337286,27.9,272867,5.1,4.6,45111,8.6,84176,2.4,23438
14529,0,2966,21,191,53.8,6060,40.5,4561,9.7,12.4,1395,14.5,1628,3.3,371
36459,8,6475,48,227,49.1,14072,39.5,11314,7.7,7.5,2159,13.5,3867,3.2,920
4909,0,1285,8,121,36.8,1396,25.6,973,7.8,7.6,289,10.0,380,3.3,126
127330,104,17345,13,59,36.3,38230,29.3,30865,5.5,6.6,6938,10.3,10875,2.8,2926
31333,8,6690,28,11,53.4,12662,39.3,9323,9.5,10.5,2483,18.6,4414,4.4,1041
168429,10,36730,24,13,36.6,48319,28.4,37459,6.5,6.8,8948,9.8,12927,2.7,3498
4146,0,1016,20,119,47.8,1473,38.7,1194,8.6,8.7,267,13.1,403,3.4,105
1238,0,457,30,11,39.8,393,29.0,286,9.1,8.1,80,11.9,117,3.6,36
8303,0,674,2,158,55.7,2734,43.1,2117,10.6,14.6,716,18.2,895,4.7,229
159256,41,30193,27,145,35.5,43540,29.6,36276,6.0,5.1,6296,8.4,10300,2.6,3228
225909,44,45693,19,113,41.2,71501,35.1,60863,6.1,5.9,10173,9.3,16070,2.7,4608
35872,6,8797,48,241,56.0,15256,41.5,11313,9.8,10.1,2745,15.2,4135,3.8,1031
40574,5,9693,48,97,46.8,14449,35.6,10996,8.5,8.4,2594,12.8,3947,3.3,1017
29423,0,7240,29,69,54.0,11820,39.4,8627,10.7,13.5,2947,15.7,3437,4.1,899
5327,0,1058,2,290,47.4,1835,33.6,1301,10.5,11.6,449,17.1,663,4.4,170
21951,0,5945,54,5,62.2,10735,45.0,7770,12.1,15.7,2707,17.9,3096,3.9,671
8419,0,2628,31,107,46.0,2937,38.4,2450,8.9,8.1,515,12.2,776,3.6,228
9928,0,3384,48,315,54.8,4457,40.4,3285,11.8,11.7,948,18.2,1481,4.5,370
3319,0,1073,48,129,48.0,1278,34.9,930,9.6,9.1,242,13.6,362,3.6,97
53446,6,10824,47,43,48.1,19777,35.4,14551,8.6,10.8,4422,12.9,5314,3.2,1316
40589,4,11975,42,115,47.1,15596,35.9,11880,9.3,9.8,3228,13.2,4352,3.5,1165
28754,6,8014,51,197,45.7,10544,32.5,7502,9.2,10.0,2310,12.9,2970,3.5,813
55945,10,11059,37,189,38.3,18673,29.2,14240,6.9,7.6,3703,9.6,4659,2.8,1359
44111,7,9380,18,71,53.9,17943,39.9,13277,8.4,10.7,3569,13.5,4480,3.2,1073
6451,0,1692,21,165,59.5,3129,43.8,2303,11.8,14.8,778,16.8,886,4.0,208
2629,0,837,20,17,50.2,1057,38.6,812,9.0,8.8,185,13.4,281,3.5,74
12457,0,4150,5,137,57.1,5747,40.4,4065,13.3,13.5,1362,16.5,1661,4.5,449
10720,0,3168,19,77,44.4,3696,37.6,3128,8.3,7.7,641,11.3,941,3.3,274
4651,0,1594,30,65,45.9,1736,35.1,1329,10.7,10.3,389,14.5,550,4.1,156
353813,35,63313,27,3,40.1,108036,33.1,89177,5.6,5.0,13569,8.6,23246,2.5,6701
12362,0,2681,21,153,61.9,5947,44.3,4254,12.1,15.9,1523,17.7,1697,4.1,389
10138,0,2371,1,11,60.7,4853,45.8,3664,10.0,10.9,873,20.6,1651,4.5,360
16904,0,4455,19,171,48.5,6222,35.7,4580,8.2,7.8,1005,11.8,1515,3.3,423
58812,5,17615,27,111,44.4,20389,32.1,14744,8.2,6.4,2930,10.9,5011,3.2,1487
34120,12,10489,51,83,51.1,13902,36.0,9792,9.8,10.1,2760,16.0,4363,4.2,1133
48518,4,9425,21,211,48.7,18183,35.3,13183,8.2,10.1,3781,13.0,4863,3.0,1135
46236,5,8667,16,11,44.6,14268,34.4,11009,7.2,7.1,2270,11.9,3811,3.1,1003
17556,0,5374,19,43,45.2,6267,37.8,5236,9.0,8.3,1154,12.2,1691,3.5,482
26314,6,6716,1,61,56.1,11517,43.0,8835,11.0,12.4,2553,16.7,3429,4.0,829
89147,46,21950,55,89,34.6,24296,27.3,19151,6.1,5.2,3663,8.4,5861,2.7,1889
17560,0,4077,21,79,49.7,6812,35.6,4884,9.9,12.5,1720,14.5,1984,3.5,477
7634,0,2461,16,15,43.1,2733,31.4,1992,8.8,7.9,500,13.1,829,3.5,223
15876,0,3802,13,271,55.9,7452,41.0,5469,10.2,11.5,1532,18.4,2450,4.3,573
6947,0,2133,38,67,47.5,2614,35.7,1964,8.7,7.5,411,12.2,671,3.3,182
93224,88,22787,54,11,54.0,40375,38.0,28435,9.8,12.0,8960,13.8,10298,3.4,2530
17209,0,4834,1,67,52.3,7147,36.0,4918,10.1,11.0,1501,16.6,2272,4.0,547
5813,0,1740,48,207,52.5,2483,38.2,1807,10.5,10.3,487,15.6,738,4.0,191
34066,8,9988,51,155,49.7,13954,34.3,9624,9.0,9.4,2643,12.6,3539,3.5,969
12045,0,1842,49,29,36.4,2838,30.1,2344,4.9,4.4,346,7.9,618,2.3,180
23410,0,4024,22,75,45.2,7835,33.9,5882,7.7,8.9,1549,12.9,2240,3.2,552
54993,5,8107,8,37,27.7,11906,22.8,9805,4.7,4.6,1980,6.9,2987,2.3,994
